Record_ID,Date,Production_Line,Product,Shift,Operator_ID,Machine_ID,Units_Produced,Defects,Rework_Units,Scrap_Units,Downtime_Hours,Root_Cause,Cost_of_Poor_Quality,Good_Units,Defect_Rate,First_Pass_Yield,Scrap_Rate,Rework_Rate
QR02725,2025-05-11,Line A,Device Alpha,Evening,OP023,M-106,99,3,1,2,1.79,Assembly,1170.41,96,0.030303030303030304,0.9696969696969697,0.020202020202020204,0.010101010101010102
QR02726,2025-01-14,Line A,Device Gamma,Evening,OP003,M-102,194,4,2,2,3.06,Assembly,1510.29,190,0.020618556701030927,0.979381443298969,0.010309278350515464,0.010309278350515464
QR02727,2025-09-25,Line B,Device Delta,Morning,OP028,M-101,157,8,3,5,1.89,Material,4262.05,149,0.050955414012738856,0.9490445859872612,0.03184713375796178,0.01910828025477707
QR02728,2025-04-19,Line B,Device Gamma,Evening,OP005,M-106,240,8,3,5,3.27,Process,3347.92,232,0.03333333333333333,0.9666666666666667,0.020833333333333332,0.0125
QR02729,2025-08-08,Line B,Device Delta,Night,OP005,M-102,266,16,7,9,7.6,Assembly,5592.74,250,0.06015037593984962,0.9398496240601504,0.03383458646616541,0.02631578947368421
QR02730,2025-06-13,Line A,Device Delta,Morning,OP017,M-103,235,7,1,6,0.24,Packaging,1669.59,228,0.029787234042553193,0.9702127659574468,0.02553191489361702,0.00425531914893617
QR02731,2025-04-07,Line B,Device Alpha,Morning,OP022,M-102,152,8,3,5,0.61,Process,3330.4,144,0.05263157894736842,0.9473684210526315,0.03289473684210526,0.019736842105263157
QR02732,2025-10-10,Line A,Device Alpha,Evening,OP009,M-102,260,4,1,3,3.48,Material,2504.97,256,0.015384615384615385,0.9846153846153847,0.011538461538461539,0.0038461538461538464
QR02733,2025-05-10,Line D,Device Beta,Morning,OP010,M-105,162,9,3,6,2.23,Material,4880.61,153,0.05555555555555555,0.9444444444444444,0.037037037037037035,0.018518518518518517
QR02734,2025-06-14,Line A,Device Beta,Night,OP003,M-105,166,4,1,3,1.48,Calibration,2208.51,162,0.024096385542168676,0.9759036144578314,0.018072289156626505,0.006024096385542169
QR02735,2025-12-31,Line C,Device Alpha,Evening,OP030,M-104,195,3,1,2,0.71,Electrical,1777.04,192,0.015384615384615385,0.9846153846153847,0.010256410256410256,0.005128205128205128
QR02736,2025-05-23,Line B,Device Delta,Night,OP007,M-106,246,14,3,11,1.35,Process,7205.23,232,0.056910569105691054,0.943089430894309,0.044715447154471545,0.012195121951219513
QR02737,2025-03-14,Line C,Device Beta,Morning,OP017,M-106,149,2,1,1,2.47,Electrical,1010.29,147,0.013422818791946308,0.9865771812080537,0.006711409395973154,0.006711409395973154
QR02738,2025-09-21,Line C,Device Gamma,Morning,OP019,M-105,252,2,1,1,0.21,Assembly,742.72,250,0.007936507936507936,0.9920634920634921,0.003968253968253968,0.003968253968253968
QR02739,2025-02-23,Line B,Device Beta,Morning,OP011,M-104,259,14,6,8,2.78,Electrical,8064.33,245,0.05405405405405406,0.9459459459459459,0.03088803088803089,0.023166023166023165
QR02740,2025-01-13,Line D,Device Alpha,Morning,OP013,M-101,244,14,6,8,2.66,Packaging,2939.36,230,0.05737704918032787,0.9426229508196722,0.03278688524590164,0.02459016393442623
QR02741,2025-01-25,Line A,Device Alpha,Morning,OP018,M-106,280,8,3,5,2.57,Process,3529.32,272,0.02857142857142857,0.9714285714285714,0.017857142857142856,0.010714285714285714
QR02742,2025-09-22,Line B,Device Beta,Morning,OP012,M-102,128,4,1,3,1.24,Packaging,948.22,124,0.03125,0.96875,0.0234375,0.0078125
QR02743,2025-04-15,Line B,Device Delta,Night,OP001,M-105,248,11,4,7,0.98,Assembly,4528.89,237,0.04435483870967742,0.9556451612903226,0.028225806451612902,0.016129032258064516
QR02744,2025-11-09,Line D,Device Gamma,Morning,OP027,M-105,157,8,3,5,1.36,Process,3622.27,149,0.050955414012738856,0.9490445859872612,0.03184713375796178,0.01910828025477707
QR02745,2025-09-13,Line D,Device Alpha,Morning,OP021,M-104,209,11,4,7,3.87,Calibration,5454.7,198,0.05263157894736842,0.9473684210526315,0.03349282296650718,0.019138755980861243
QR02746,2025-08-06,Line D,Device Delta,Evening,OP025,M-104,211,13,4,9,4.65,Packaging,2770.97,198,0.061611374407582936,0.9383886255924171,0.04265402843601896,0.018957345971563982
QR02747,2025-01-24,Line D,Device Gamma,Evening,OP030,M-104,153,9,3,6,5.58,Calibration,4694.48,144,0.058823529411764705,0.9411764705882353,0.0392156862745098,0.0196078431372549
QR02748,2025-07-31,Line B,Device Delta,Morning,OP006,M-106,261,9,1,8,2.86,Material,6179.56,252,0.034482758620689655,0.9655172413793104,0.03065134099616858,0.0038314176245210726
QR02749,2025-08-05,Line B,Device Gamma,Evening,OP003,M-101,182,3,1,2,1.68,Calibration,1484.64,179,0.016483516483516484,0.9835164835164835,0.01098901098901099,0.005494505494505495
QR02750,2025-10-23,Line D,Device Beta,Evening,OP023,M-102,157,9,2,7,4.94,Process,4472.64,148,0.05732484076433121,0.9426751592356688,0.044585987261146494,0.012738853503184714
QR02751,2025-09-27,Line C,Device Delta,Night,OP010,M-102,147,3,1,2,1.98,Packaging,680.58,144,0.02040816326530612,0.9795918367346939,0.013605442176870748,0.006802721088435374
QR02752,2025-01-05,Line A,Device Beta,Night,OP001,M-104,229,7,3,4,0.4,Assembly,2612.42,222,0.03056768558951965,0.9694323144104804,0.017467248908296942,0.013100436681222707
QR02753,2025-08-05,Line D,Device Delta,Night,OP020,M-102,262,15,6,9,1.27,Calibration,7300.3,247,0.05725190839694656,0.9427480916030534,0.03435114503816794,0.022900763358778626
QR02754,2025-08-05,Line B,Device Beta,Morning,OP006,M-103,127,3,1,2,1.86,Process,1393.88,124,0.023622047244094488,0.9763779527559056,0.015748031496062992,0.007874015748031496
QR02755,2025-03-09,Line B,Device Delta,Evening,OP008,M-102,177,8,3,5,1.7,Assembly,3030.12,169,0.04519774011299435,0.9548022598870056,0.02824858757062147,0.01694915254237288
QR02756,2025-11-06,Line C,Device Alpha,Night,OP019,M-103,190,3,1,2,3.25,Calibration,1525.14,187,0.015789473684210527,0.9842105263157894,0.010526315789473684,0.005263157894736842
QR02757,2025-02-19,Line C,Device Gamma,Morning,OP018,M-106,253,4,1,3,0.68,Assembly,1772.13,249,0.015810276679841896,0.9841897233201581,0.011857707509881422,0.003952569169960474
QR02758,2025-02-15,Line B,Device Delta,Night,OP011,M-102,232,10,3,7,1.09,Process,4839.37,222,0.04310344827586207,0.9568965517241379,0.03017241379310345,0.01293103448275862
QR02759,2025-06-02,Line D,Device Alpha,Night,OP007,M-102,182,9,3,6,1.71,Packaging,2182.05,173,0.04945054945054945,0.9505494505494505,0.03296703296703297,0.016483516483516484
QR02760,2025-11-26,Line D,Device Gamma,Night,OP017,M-106,244,9,2,7,1.55,Packaging,2073.85,235,0.036885245901639344,0.9631147540983607,0.028688524590163935,0.00819672131147541
QR02761,2025-06-10,Line B,Device Gamma,Morning,OP025,M-103,201,8,3,5,1.62,Process,3517.14,193,0.03980099502487562,0.9601990049751243,0.024875621890547265,0.014925373134328358
QR02762,2025-08-17,Line B,Device Alpha,Night,OP025,M-102,245,7,2,5,0.91,Process,3235.98,238,0.02857142857142857,0.9714285714285714,0.02040816326530612,0.00816326530612245
QR02763,2025-02-19,Line B,Device Gamma,Morning,OP002,M-101,202,5,1,4,2.79,Electrical,3548.5,197,0.024752475247524754,0.9752475247524752,0.019801980198019802,0.0049504950495049506
QR02764,2025-10-29,Line C,Device Alpha,Morning,OP008,M-102,217,4,1,3,2.11,Process,1891.4,213,0.018433179723502304,0.9815668202764977,0.013824884792626729,0.004608294930875576
QR02765,2025-12-22,Line A,Device Alpha,Night,OP007,M-105,263,5,2,3,1.76,Electrical,2722.58,258,0.019011406844106463,0.9809885931558935,0.011406844106463879,0.0076045627376425855
QR02766,2025-05-21,Line C,Device Gamma,Evening,OP020,M-103,113,2,1,1,2.77,Process,718.01,111,0.017699115044247787,0.9823008849557522,0.008849557522123894,0.008849557522123894
QR02767,2025-12-10,Line B,Device Beta,Night,OP014,M-105,111,5,1,4,1.39,Assembly,2285.04,106,0.04504504504504504,0.954954954954955,0.036036036036036036,0.009009009009009009
QR02768,2025-02-08,Line C,Device Delta,Night,OP020,M-102,271,9,2,7,1.92,Assembly,3939.56,262,0.033210332103321034,0.966789667896679,0.025830258302583026,0.007380073800738007
QR02769,2025-01-22,Line A,Device Gamma,Evening,OP010,M-101,227,2,1,1,2.76,Assembly,691.74,225,0.00881057268722467,0.9911894273127754,0.004405286343612335,0.004405286343612335
QR02770,2025-11-17,Line D,Device Gamma,Evening,OP005,M-104,126,4,1,3,4.64,Calibration,2244.56,122,0.031746031746031744,0.9682539682539683,0.023809523809523808,0.007936507936507936
QR02771,2025-08-20,Line C,Device Alpha,Morning,OP004,M-102,157,4,1,3,3.31,Assembly,1798.01,153,0.025477707006369428,0.9745222929936306,0.01910828025477707,0.006369426751592357
QR02772,2025-03-08,Line C,Device Delta,Evening,OP024,M-104,280,9,4,5,0.56,Process,3837.38,271,0.03214285714285714,0.9678571428571429,0.017857142857142856,0.014285714285714285
QR02773,2025-04-20,Line C,Device Gamma,Night,OP020,M-102,180,3,1,2,0.12,Assembly,1241.35,177,0.016666666666666666,0.9833333333333333,0.011111111111111112,0.005555555555555556
QR02774,2025-10-01,Line B,Device Delta,Morning,OP016,M-103,129,7,1,6,1.44,Assembly,3359.73,122,0.05426356589147287,0.9457364341085271,0.046511627906976744,0.007751937984496124
QR02775,2025-08-19,Line C,Device Delta,Evening,OP030,M-105,269,7,3,4,3.54,Process,2976.8,262,0.026022304832713755,0.9739776951672863,0.01486988847583643,0.011152416356877323
QR02776,2025-12-30,Line D,Device Alpha,Evening,OP006,M-105,113,7,3,4,2.03,Material,3691.25,106,0.061946902654867256,0.9380530973451328,0.035398230088495575,0.02654867256637168
QR02777,2025-08-29,Line B,Device Beta,Morning,OP001,M-101,95,4,2,2,0.15,Assembly,1418.69,91,0.042105263157894736,0.9578947368421052,0.021052631578947368,0.021052631578947368
QR02778,2025-06-06,Line B,Device Alpha,Evening,OP005,M-102,133,4,1,3,2.09,Process,1942.16,129,0.03007518796992481,0.9699248120300752,0.022556390977443608,0.007518796992481203
QR02779,2025-04-27,Line A,Device Delta,Morning,OP029,M-104,119,3,1,2,1.12,Material,1758.35,116,0.025210084033613446,0.9747899159663865,0.01680672268907563,0.008403361344537815
QR02780,2025-12-20,Line A,Device Delta,Morning,OP016,M-106,242,9,2,7,2.5,Calibration,4985.11,233,0.0371900826446281,0.9628099173553719,0.028925619834710745,0.008264462809917356
QR02781,2025-02-04,Line A,Device Delta,Morning,OP027,M-104,178,8,3,5,6.6,Calibration,3933.96,170,0.0449438202247191,0.9550561797752809,0.028089887640449437,0.016853932584269662
QR02782,2025-08-02,Line D,Device Beta,Morning,OP015,M-104,222,13,2,11,3.91,Electrical,9683.86,209,0.05855855855855856,0.9414414414414415,0.04954954954954955,0.009009009009009009
QR02783,2025-11-02,Line D,Device Alpha,Night,OP003,M-103,248,14,3,11,0.56,Process,6907.75,234,0.056451612903225805,0.9435483870967742,0.04435483870967742,0.012096774193548387
QR02784,2025-02-01,Line B,Device Gamma,Morning,OP023,M-103,138,3,1,2,0.78,Material,1652.05,135,0.021739130434782608,0.9782608695652174,0.014492753623188406,0.007246376811594203
QR02785,2025-07-12,Line A,Device Delta,Night,OP003,M-102,156,3,1,2,2.36,Process,1347.57,153,0.019230769230769232,0.9807692307692307,0.01282051282051282,0.00641025641025641
QR02786,2025-05-12,Line B,Device Delta,Evening,OP029,M-104,111,6,2,4,0.97,Process,2798.79,105,0.05405405405405406,0.9459459459459459,0.036036036036036036,0.018018018018018018
QR02787,2025-06-14,Line B,Device Alpha,Night,OP023,M-103,106,5,1,4,3.53,Assembly,2193.34,101,0.04716981132075472,0.9528301886792453,0.03773584905660377,0.009433962264150943
QR02788,2025-03-24,Line D,Device Beta,Evening,OP022,M-104,165,10,4,6,0.71,Process,4393.31,155,0.06060606060606061,0.9393939393939394,0.03636363636363636,0.024242424242424242
QR02789,2025-08-05,Line A,Device Delta,Morning,OP010,M-106,115,3,1,2,1.67,Calibration,1527.01,112,0.02608695652173913,0.9739130434782609,0.017391304347826087,0.008695652173913044
QR02790,2025-08-10,Line C,Device Delta,Evening,OP003,M-102,254,5,1,4,1.0,Packaging,1192.5,249,0.01968503937007874,0.9803149606299213,0.015748031496062992,0.003937007874015748
QR02791,2025-03-22,Line A,Device Delta,Evening,OP017,M-103,125,3,1,2,1.38,Electrical,1815.81,122,0.024,0.976,0.016,0.008
QR02792,2025-01-19,Line D,Device Gamma,Night,OP015,M-106,215,9,1,8,1.0,Process,4878.48,206,0.04186046511627907,0.958139534883721,0.037209302325581395,0.004651162790697674
QR02793,2025-02-24,Line C,Device Delta,Evening,OP007,M-106,157,4,1,3,0.71,Assembly,1671.73,153,0.025477707006369428,0.9745222929936306,0.01910828025477707,0.006369426751592357
QR02794,2025-05-17,Line C,Device Gamma,Evening,OP029,M-102,91,2,1,1,0.67,Assembly,686.45,89,0.02197802197802198,0.978021978021978,0.01098901098901099,0.01098901098901099
QR02795,2025-09-23,Line B,Device Delta,Night,OP003,M-103,135,7,2,5,0.41,Calibration,3638.94,128,0.05185185185185185,0.9481481481481482,0.037037037037037035,0.014814814814814815
QR02796,2025-06-06,Line D,Device Delta,Evening,OP029,M-103,190,11,2,9,2.01,Process,5759.98,179,0.05789473684210526,0.9421052631578948,0.04736842105263158,0.010526315789473684
QR02797,2025-01-03,Line A,Device Delta,Morning,OP016,M-106,272,9,3,6,0.54,Electrical,5434.15,263,0.03308823529411765,0.9669117647058824,0.022058823529411766,0.011029411764705883
QR02798,2025-04-01,Line B,Device Gamma,Night,OP030,M-102,216,9,3,6,1.34,Process,4049.73,207,0.041666666666666664,0.9583333333333334,0.027777777777777776,0.013888888888888888
QR02799,2025-05-11,Line A,Device Gamma,Night,OP020,M-105,97,1,0,1,2.58,Packaging,260.0,96,0.010309278350515464,0.9896907216494846,0.010309278350515464,0.0
QR02800,2025-09-26,Line D,Device Delta,Night,OP009,M-101,142,10,3,7,0.81,Packaging,2364.08,132,0.07042253521126761,0.9295774647887324,0.04929577464788732,0.02112676056338028
QR02801,2025-04-29,Line C,Device Beta,Morning,OP010,M-102,210,6,2,4,2.63,Assembly,2289.32,204,0.02857142857142857,0.9714285714285714,0.01904761904761905,0.009523809523809525
QR02802,2025-10-02,Line D,Device Beta,Evening,OP012,M-101,216,11,2,9,3.91,Process,5498.65,205,0.05092592592592592,0.9490740740740741,0.041666666666666664,0.009259259259259259
QR02803,2025-10-18,Line D,Device Beta,Evening,OP015,M-103,195,10,2,8,1.22,Material,6367.12,185,0.05128205128205128,0.9487179487179487,0.041025641025641026,0.010256410256410256
QR02804,2025-10-26,Line B,Device Beta,Morning,OP014,M-102,226,9,3,6,2.84,Material,5122.44,217,0.03982300884955752,0.9601769911504425,0.02654867256637168,0.01327433628318584
QR02805,2025-06-02,Line A,Device Beta,Evening,OP019,M-102,225,6,1,5,3.29,Process,3048.27,219,0.02666666666666667,0.9733333333333334,0.022222222222222223,0.0044444444444444444
QR02806,2025-11-03,Line A,Device Delta,Morning,OP006,M-105,228,8,1,7,3.72,Packaging,1989.25,220,0.03508771929824561,0.9649122807017544,0.03070175438596491,0.0043859649122807015
QR02807,2025-03-22,Line B,Device Alpha,Evening,OP010,M-103,109,5,1,4,0.23,Assembly,2225.77,104,0.045871559633027525,0.9541284403669725,0.03669724770642202,0.009174311926605505
QR02808,2025-01-18,Line A,Device Alpha,Evening,OP029,M-101,246,6,1,5,3.41,Packaging,1395.33,240,0.024390243902439025,0.975609756097561,0.02032520325203252,0.0040650406504065045
QR02809,2025-05-15,Line D,Device Delta,Morning,OP016,M-105,180,11,2,9,2.25,Electrical,8033.45,169,0.06111111111111111,0.9388888888888889,0.05,0.011111111111111112
QR02810,2025-02-19,Line A,Device Alpha,Evening,OP015,M-103,162,3,1,2,0.52,Calibration,1504.65,159,0.018518518518518517,0.9814814814814815,0.012345679012345678,0.006172839506172839
QR02811,2025-03-16,Line B,Device Gamma,Morning,OP014,M-106,220,6,3,3,4.49,Calibration,2688.17,214,0.02727272727272727,0.9727272727272728,0.013636363636363636,0.013636363636363636
QR02812,2025-11-22,Line B,Device Alpha,Evening,OP006,M-102,215,10,2,8,3.54,Assembly,4634.68,205,0.046511627906976744,0.9534883720930233,0.037209302325581395,0.009302325581395349
QR02813,2025-01-21,Line C,Device Beta,Morning,OP028,M-101,226,9,2,7,1.13,Packaging,2145.11,217,0.03982300884955752,0.9601769911504425,0.030973451327433628,0.008849557522123894
QR02814,2025-06-30,Line B,Device Delta,Evening,OP001,M-101,98,4,1,3,0.54,Assembly,1707.21,94,0.04081632653061224,0.9591836734693877,0.030612244897959183,0.01020408163265306
QR02815,2025-03-30,Line A,Device Beta,Evening,OP019,M-106,135,5,1,4,1.97,Packaging,1246.24,130,0.037037037037037035,0.9629629629629629,0.02962962962962963,0.007407407407407408
QR02816,2025-09-08,Line C,Device Delta,Night,OP003,M-101,237,4,1,3,2.95,Calibration,2187.64,233,0.016877637130801686,0.9831223628691983,0.012658227848101266,0.004219409282700422
QR02817,2025-06-26,Line D,Device Beta,Morning,OP019,M-103,138,8,3,5,4.3,Assembly,3215.84,130,0.057971014492753624,0.9420289855072463,0.036231884057971016,0.021739130434782608
QR02818,2025-01-28,Line A,Device Delta,Evening,OP007,M-103,146,5,1,4,0.6,Process,2542.51,141,0.03424657534246575,0.9657534246575342,0.0273972602739726,0.00684931506849315
QR02819,2025-11-03,Line A,Device Gamma,Morning,OP022,M-103,166,1,0,1,2.63,Electrical,840.0,165,0.006024096385542169,0.9939759036144579,0.006024096385542169,0.0
QR02820,2025-04-09,Line A,Device Gamma,Night,OP010,M-106,209,1,0,1,2.34,Material,760.0,208,0.004784688995215311,0.9952153110047847,0.004784688995215311,0.0
QR02821,2025-12-29,Line B,Device Alpha,Evening,OP015,M-105,184,6,2,4,1.8,Assembly,2338.07,178,0.03260869565217391,0.967391304347826,0.021739130434782608,0.010869565217391304
QR02822,2025-01-01,Line D,Device Beta,Evening,OP017,M-106,231,10,4,6,5.19,Electrical,5650.87,221,0.04329004329004329,0.9567099567099567,0.025974025974025976,0.017316017316017316
QR02823,2025-03-31,Line B,Device Delta,Night,OP003,M-103,124,8,1,7,2.85,Packaging,2025.37,116,0.06451612903225806,0.9354838709677419,0.056451612903225805,0.008064516129032258
QR02824,2025-03-31,Line C,Device Beta,Evening,OP008,M-101,135,2,0,2,1.81,Process,1180.0,133,0.014814814814814815,0.9851851851851852,0.014814814814814815,0.0
QR02825,2025-04-20,Line A,Device Alpha,Night,OP010,M-103,266,4,1,3,0.54,Process,1905.3,262,0.015037593984962405,0.9849624060150376,0.011278195488721804,0.0037593984962406013
QR02826,2025-09-06,Line A,Device Beta,Night,OP016,M-101,150,3,1,2,0.8,Process,1397.34,147,0.02,0.98,0.013333333333333334,0.006666666666666667
QR02827,2025-10-10,Line D,Device Alpha,Morning,OP024,M-105,184,11,4,7,0.51,Assembly,4287.96,173,0.059782608695652176,0.9402173913043478,0.03804347826086957,0.021739130434782608
QR02828,2025-08-23,Line B,Device Gamma,Morning,OP018,M-103,242,8,2,6,0.15,Calibration,4320.92,234,0.03305785123966942,0.9669421487603306,0.024793388429752067,0.008264462809917356
QR02829,2025-12-27,Line B,Device Beta,Evening,OP005,M-104,228,13,4,9,0.38,Material,7418.31,215,0.05701754385964912,0.9429824561403509,0.039473684210526314,0.017543859649122806
QR02830,2025-08-09,Line B,Device Gamma,Morning,OP023,M-106,202,8,3,5,1.89,Electrical,4611.01,194,0.039603960396039604,0.9603960396039604,0.024752475247524754,0.01485148514851485
QR02831,2025-07-14,Line C,Device Alpha,Morning,OP009,M-105,103,1,0,1,4.08,Assembly,520.0,102,0.009708737864077669,0.9902912621359223,0.009708737864077669,0.0
QR02832,2025-05-05,Line D,Device Beta,Morning,OP006,M-104,228,12,4,8,2.3,Material,6578.29,216,0.05263157894736842,0.9473684210526315,0.03508771929824561,0.017543859649122806
QR02833,2025-06-17,Line B,Device Gamma,Morning,OP015,M-103,104,4,2,2,2.59,Calibration,1595.62,100,0.038461538461538464,0.9615384615384616,0.019230769230769232,0.019230769230769232
QR02834,2025-02-03,Line A,Device Alpha,Morning,OP012,M-103,186,5,2,3,4.55,Process,1997.66,181,0.026881720430107527,0.9731182795698925,0.016129032258064516,0.010752688172043012
QR02835,2025-05-19,Line A,Device Gamma,Morning,OP002,M-103,100,2,1,1,2.74,Calibration,881.18,98,0.02,0.98,0.01,0.01
QR02836,2025-03-30,Line A,Device Delta,Morning,OP022,M-104,206,6,1,5,2.92,Calibration,3638.77,200,0.02912621359223301,0.970873786407767,0.024271844660194174,0.0048543689320388345
QR02837,2025-05-21,Line D,Device Alpha,Night,OP010,M-106,200,11,2,9,1.56,Calibration,6529.12,189,0.055,0.945,0.045,0.01
